epoch word_index word pe_old pe_current pe_difference weight1_old weight1_current weight1_difference weight2_old weight2_current weight2_difference final_pe_change final_weight1_change final_weight2_change
5 18 bonds, 0.000000 -0.032013 -0.032013 0.000000 -0.000307 -0.000307 0.000000 0.000271 0.000271 - - +
5 19 hydrogen 0.000000 0.024780 0.024780 0.000000 -0.000184 -0.000184 0.000000 0.000162 0.000162 + - +
5 20 and 0.000000 0.022134 0.022134 0.000000 -0.000147 -0.000147 0.000000 0.000130 0.000130 + - +
5 21 making 0.000000 -0.016476 -0.016476 0.000000 -0.000081 -0.000081 0.000000 0.000072 0.000072 - - +
5 22 water 0.000000 0.043799 0.043799 0.000000 -0.000575 -0.000575 0.000000 0.000507 0.000507 + - +
5 23 (H2O). 0.000000 -0.009395 -0.009395 0.000000 -0.000026 -0.000026 0.000000 0.000023 0.000023 - - +
5 24 Acids 0.000000 -0.003367 -0.003367 0.000000 -0.000003 -0.000003 0.000000 0.000003 0.000003 - - +
5 25 bases 0.000000 0.021113 0.021113 0.000000 -0.000134 -0.000134 0.000000 0.000118 0.000118 + - +
5 26 shift 0.000000 0.004844 0.004844 0.000000 -0.000007 -0.000007 0.000000 0.000006 0.000006 + - +
5 27 pH. 0.000000 -0.020349 -0.020349 0.000000 -0.000124 -0.000124 0.000000 0.000110 0.000110 - - +
5 28 Organic 0.000000 0.035079 0.035079 0.000000 -0.000369 -0.000369 0.000000 0.000325 0.000325 + - +
5 29 chemistry 0.000000 0.001770 0.001770 0.000000 -0.000001 -0.000001 0.000000 0.000001 0.000001 + - +
5 30 explores 0.000000 -0.014541 -0.014541 0.000000 -0.000063 -0.000063 0.000000 0.000056 0.000056 - - +
5 31 chains, 0.000000 -0.030949 -0.030949 0.000000 -0.000287 -0.000287 0.000000 0.000253 0.000253 - - +
5 32 vital 0.000000 0.041003 0.041003 0.000000 -0.000504 -0.000504 0.000000 0.000445 0.000445 + - +
5 33 for 0.000000 0.039039 0.039039 0.000000 -0.000457 -0.000457 0.000000 0.000403 0.000403 + - +
5 34 life. 0.000000 0.041357 0.041357 0.000000 -0.000513 -0.000513 0.000000 0.000452 0.000452 + - +
5 35 Labs 0.000000 0.010004 0.010004 0.000000 -0.000030 -0.000030 0.000000 0.000026 0.000026 + - +
5 36 mix 0.000000 0.027018 0.027018 0.000000 -0.000219 -0.000219 0.000000 0.000193 0.000193 + - +
5 37 substances, 0.000000 0.004410 0.004410 0.000000 -0.000006 -0.000006 0.000000 0.000005 0.000005 + - +
5 38 observing 0.000000 -0.034887 -0.034887 0.000000 -0.000365 -0.000365 0.000000 0.000322 0.000322 - - +
5 39 gas 0.000000 0.045337 0.045337 0.000000 -0.000617 -0.000617 0.000000 0.000544 0.000544 + - +
5 40 color 0.000000 -0.009838 -0.009838 0.000000 -0.000029 -0.000029 0.000000 0.000026 0.000026 - - +
5 41 changes. 0.000000 -0.034286 -0.034286 0.000000 -0.000353 -0.000353 0.000000 0.000311 0.000311 - - +
5 42 drives 0.000000 0.010910 0.010910 0.000000 -0.000036 -0.000036 0.000000 0.000031 0.000031 + - +
5 43 industry, 0.000000 -0.032073 -0.032073 0.000000 -0.000309 -0.000309 0.000000 0.000272 0.000272 - - +
5 44 creating 0.000000 0.022656 0.022656 0.000000 -0.000154 -0.000154 0.000000 0.000136 0.000136 + - +
5 45 plastics 0.000000 -0.010508 -0.010508 0.000000 -0.000033 -0.000033 0.000000 0.000029 0.000029 - - +
5 46 drugs. 0.000000 -0.024972 -0.024972 0.000000 -0.000187 -0.000187 0.000000 0.000165 0.000165 - - +
5 47 end_token 0.000000 -0.008341 -0.008341 0.000000 -0.000021 -0.000021 0.000000 0.000018 0.000018 - - +
10 1 Chemistry 0.051216 0.075955 0.024739 -0.000787 -0.001730 -0.000944 0.000694 0.004409 0.003715 + - +
10 2 studies 0.041849 0.038324 -0.003525 -0.000525 -0.000441 0.000085 0.000463 0.001122 0.000659 - + +
10 3 matter—atoms -0.024238 -0.022197 0.002042 -0.000176 -0.000148 0.000028 0.000155 0.000377 0.000221 + + +
10 4 bond 0.015072 0.013803 -0.001270 -0.000068 -0.000057 0.000011 0.000060 0.000146 0.000086 - + +
10 5 into -0.012364 -0.011323 0.001042 -0.000046 -0.000038 0.000007 0.000040 0.000098 0.000058 + + +
10 6 molecules. -0.033329 -0.030521 0.002808 -0.000333 -0.000279 0.000054 0.000294 0.000712 0.000418 + + +
10 7 Elements -0.010238 -0.009376 0.000862 -0.000031 -0.000026 0.000005 0.000028 0.000067 0.000039 + + +
10 8 like -0.031995 -0.047450 -0.015455 -0.000307 -0.000675 -0.000368 0.000271 0.001721 0.001450 - - +
10 9 carbon 0.040313 0.059785 0.019472 -0.000487 -0.001072 -0.000585 0.000430 0.002732 0.002302 + - +
10 10 or 0.058242 0.086374 0.028132 -0.001017 -0.002238 -0.001220 0.000897 0.005702 0.004804 + - +
10 11 oxygen -0.063568 -0.094273 -0.030705 -0.001212 -0.002666 -0.001454 0.001069 0.006792 0.005723 - - +
10 12 form -0.041716 -0.038202 0.003514 -0.000522 -0.000438 0.000084 0.000460 0.001115 0.000655 + + +
10 13 the 0.026216 0.024008 -0.002208 -0.000206 -0.000173 0.000033 0.000182 0.000440 0.000259 - + +
10 14 periodic -0.010103 -0.009252 0.000851 -0.000031 -0.000026 0.000005 0.000027 0.000065 0.000038 + + +
10 15 table. -0.021886 -0.020043 0.001844 -0.000144 -0.000120 0.000023 0.000127 0.000307 0.000180 + + +
10 16 Reactions -0.024656 -0.022579 0.002077 -0.000182 -0.000153 0.000029 0.000161 0.000390 0.000229 + + +
10 17 rearrange -0.000179 -0.000164 0.000015 -0.000000 -0.000000 0.000000 0.000000 0.000000 0.000000 + + +
10 18 bonds, -0.032013 -0.029316 0.002697 -0.000307 -0.000258 0.000050 0.000271 0.000657 0.000386 + + +
10 19 hydrogen 0.024780 0.022692 -0.002087 -0.000184 -0.000154 0.000030 0.000162 0.000394 0.000231 - + +
10 20 and 0.022134 0.053158 0.031024 -0.000147 -0.000848 -0.000701 0.000130 0.002160 0.002030 + - +
10 21 making -0.016476 -0.015088 0.001388 -0.000081 -0.000068 0.000013 0.000072 0.000174 0.000102 + + +
10 22 water 0.043799 0.040110 -0.003690 -0.000575 -0.000483 0.000093 0.000507 0.001230 0.000722 - + +
10 23 (H2O). -0.009395 -0.008604 0.000791 -0.000026 -0.000022 0.000004 0.000023 0.000057 0.000033 + + +
10 24 Acids -0.003367 -0.003083 0.000284 -0.000003 -0.000003 0.000001 0.000003 0.000007 0.000004 + + +
10 25 bases 0.021113 0.019335 -0.001779 -0.000134 -0.000112 0.000022 0.000118 0.000286 0.000168 - + +
10 26 shift 0.004844 0.004436 -0.000408 -0.000007 -0.000006 0.000001 0.000006 0.000015 0.000009 - + +
10 27 pH. -0.020349 -0.018635 0.001714 -0.000124 -0.000104 0.000020 0.000110 0.000265 0.000156 + + +
10 28 Organic 0.035079 0.032124 -0.002955 -0.000369 -0.000310 0.000060 0.000325 0.000789 0.000463 - + +
10 29 chemistry 0.001770 0.001621 -0.000149 -0.000001 -0.000001 0.000000 0.000001 0.000002 0.000001 - + +
10 30 explores -0.014541 -0.013316 0.001225 -0.000063 -0.000053 0.000010 0.000056 0.000136 0.000080 + + +
10 31 chains, -0.030949 -0.028342 0.002607 -0.000287 -0.000241 0.000046 0.000253 0.000614 0.000361 + + +
10 32 vital 0.041003 0.037549 -0.003454 -0.000504 -0.000423 0.000081 0.000445 0.001078 0.000633 - + +
10 33 for 0.039039 0.035750 -0.003289 -0.000457 -0.000383 0.000074 0.000403 0.000977 0.000574 - + +
10 34 life. 0.041357 0.037873 -0.003484 -0.000513 -0.000430 0.000083 0.000452 0.001096 0.000644 - + +
10 35 Labs 0.010004 0.009161 -0.000843 -0.000030 -0.000025 0.000005 0.000026 0.000064 0.000038 - + +
10 36 mix 0.027018 0.024742 -0.002276 -0.000219 -0.000184 0.000035 0.000193 0.000468 0.000275 - + +
10 37 substances, 0.004410 0.004039 -0.000372 -0.000006 -0.000005 0.000001 0.000005 0.000012 0.000007 - + +
10 38 observing -0.034887 -0.031949 0.002939 -0.000365 -0.000306 0.000059 0.000322 0.000780 0.000458 + + +
10 39 gas 0.045337 0.041518 -0.003819 -0.000617 -0.000517 0.000100 0.000544 0.001317 0.000774 - + +
10 40 color -0.009838 -0.009009 0.000829 -0.000029 -0.000024 0.000005 0.000026 0.000062 0.000036 + + +
10 41 changes. -0.034286 -0.031398 0.002888 -0.000353 -0.000296 0.000057 0.000311 0.000753 0.000443 + + +
10 42 drives 0.010910 0.009991 -0.000919 -0.000036 -0.000030 0.000006 0.000031 0.000076 0.000045 - + +
10 43 industry, -0.032073 -0.029371 0.002702 -0.000309 -0.000259 0.000050 0.000272 0.000659 0.000387 + + +
10 44 creating 0.022656 0.020748 -0.001909 -0.000154 -0.000129 0.000025 0.000136 0.000329 0.000193 - + +
10 45 plastics -0.010508 -0.009623 0.000885 -0.000033 -0.000028 0.000005 0.000029 0.000071 0.000042 + + +
10 46 drugs. -0.024972 -0.022869 0.002104 -0.000187 -0.000157 0.000030 0.000165 0.000400 0.000235 + + +
10 47 end_token -0.008341 -0.004717 0.003625 -0.000021 -0.000007 0.000014 0.000018 0.000017 -0.000001 + + -
15 1 Chemistry 0.075955 0.112643 0.036688 -0.001730 -0.003806 -0.002075 0.004409 0.023250 0.018841 + - +
15 2 studies 0.038324 0.035096 -0.003228 -0.000441 -0.000369 0.000071 0.001122 0.002257 0.001134 - + +
15 3 matter—atoms -0.022197 -0.020327 0.001870 -0.000148 -0.000124 0.000024 0.000377 0.000757 0.000381 + + +
15 4 bond 0.013803 0.012640 -0.001163 -0.000057 -0.000048 0.000009 0.000146 0.000293 0.000147 - + +
15 5 into -0.011323 -0.010369 0.000954 -0.000038 -0.000032 0.000006 0.000098 0.000197 0.000099 + + +
15 6 molecules. -0.030521 -0.027950 0.002571 -0.000279 -0.000234 0.000045 0.000712 0.001431 0.000720 + + +
15 7 Elements -0.009376 -0.008586 0.000790 -0.000026 -0.000022 0.000004 0.000067 0.000135 0.000068 + + +
15 8 like -0.047450 -0.070369 -0.022919 -0.000675 -0.001485 -0.000810 0.001721 0.009074 0.007353 - - +
15 9 carbon 0.059785 0.088662 0.028878 -0.001072 -0.002358 -0.001286 0.002732 0.014404 0.011673 + - +
15 10 or 0.086374 0.128094 0.041721 -0.002238 -0.004921 -0.002684 0.005702 0.030066 0.024364 + - +
15 11 oxygen -0.094273 -0.139808 -0.045535 -0.002666 -0.005863 -0.003197 0.006792 0.035816 0.029024 - - +
15 12 form -0.038202 -0.034984 0.003218 -0.000438 -0.000367 0.000071 0.001115 0.002243 0.001127 + + +
15 13 the 0.024008 0.021985 -0.002022 -0.000173 -0.000145 0.000028 0.000440 0.000886 0.000445 - + +
15 14 periodic -0.009252 -0.008473 0.000779 -0.000026 -0.000022 0.000004 0.000065 0.000132 0.000066 + + +
15 15 table. -0.020043 -0.018354 0.001688 -0.000120 -0.000101 0.000019 0.000307 0.000617 0.000310 + + +
15 16 Reactions -0.022579 -0.020677 0.001902 -0.000153 -0.000128 0.000025 0.000390 0.000783 0.000394 + + +
15 17 rearrange -0.000164 -0.000150 0.000014 -0.000000 -0.000000 0.000000 0.000000 0.000000 0.000000 + + +
15 18 bonds, -0.029316 -0.026847 0.002470 -0.000258 -0.000216 0.000042 0.000657 0.001321 0.000664 + + +
15 19 hydrogen 0.022692 0.020781 -0.001912 -0.000154 -0.000130 0.000025 0.000394 0.000791 0.000398 - + +
15 20 and 0.053158 0.127667 0.074509 -0.000848 -0.004889 -0.004041 0.002160 0.029865 0.027706 + - +
15 21 making -0.015088 -0.013817 0.001271 -0.000068 -0.000057 0.000011 0.000174 0.000350 0.000176 + + +
15 22 water 0.040110 0.036731 -0.003379 -0.000483 -0.000405 0.000078 0.001230 0.002472 0.001243 - + +
15 23 (H2O). -0.008604 -0.007879 0.000725 -0.000022 -0.000019 0.000004 0.000057 0.000114 0.000057 + + +
15 24 Acids -0.003083 -0.002824 0.000260 -0.000003 -0.000002 0.000000 0.000007 0.000015 0.000007 + + +
15 25 bases 0.019335 0.017706 -0.001629 -0.000112 -0.000094 0.000018 0.000286 0.000574 0.000289 - + +
15 26 shift 0.004436 0.004062 -0.000374 -0.000006 -0.000005 0.000001 0.000015 0.000030 0.000015 - + +
15 27 pH. -0.018635 -0.017065 0.001570 -0.000104 -0.000087 0.000017 0.000265 0.000534 0.000268 + + +
15 28 Organic 0.032124 0.029418 -0.002706 -0.000310 -0.000260 0.000050 0.000789 0.001586 0.000797 - + +
15 29 chemistry 0.001621 0.001484 -0.000137 -0.000001 -0.000001 0.000000 0.000002 0.000004 0.000002 - + +
15 30 explores -0.013316 -0.012195 0.001122 -0.000053 -0.000045 0.000009 0.000136 0.000272 0.000137 + + +
15 31 chains, -0.028342 -0.025954 0.002387 -0.000241 -0.000202 0.000039 0.000614 0.001234 0.000620 + + +
15 32 vital 0.037549 0.034386 -0.003163 -0.000423 -0.000355 0.000068 0.001078 0.002167 0.001089 - + +
15 33 for 0.035750 0.032738 -0.003011 -0.000383 -0.000321 0.000062 0.000977 0.001964 0.000987 - + +
15 34 life. 0.037873 0.034683 -0.003190 -0.000430 -0.000361 0.000069 0.001096 0.002204 0.001108 - + +
15 35 Labs 0.009161 0.008390 -0.000772 -0.000025 -0.000021 0.000004 0.000064 0.000129 0.000065 - + +
15 36 mix 0.024742 0.022658 -0.002084 -0.000184 -0.000154 0.000030 0.000468 0.000941 0.000473 - + +
15 37 substances, 0.004039 0.003699 -0.000340 -0.000005 -0.000004 0.000001 0.000012 0.000025 0.000013 - + +
15 38 observing -0.031949 -0.029257 0.002691 -0.000306 -0.000257 0.000049 0.000780 0.001568 0.000788 + + +
15 39 gas 0.041518 0.038021 -0.003497 -0.000517 -0.000434 0.000083 0.001317 0.002649 0.001331 - + +
15 40 color -0.009009 -0.008250 0.000759 -0.000024 -0.000020 0.000004 0.000062 0.000125 0.000063 + + +
15 41 changes. -0.031398 -0.028753 0.002645 -0.000296 -0.000248 0.000048 0.000753 0.001515 0.000761 + + +
15 42 drives 0.009991 0.009149 -0.000842 -0.000030 -0.000025 0.000005 0.000076 0.000153 0.000077 - + +
15 43 industry, -0.029371 -0.026897 0.002474 -0.000259 -0.000217 0.000042 0.000659 0.001326 0.000666 + + +
15 44 creating 0.020748 0.019000 -0.001748 -0.000129 -0.000108 0.000021 0.000329 0.000661 0.000332 - + +
15 45 plastics -0.009623 -0.008812 0.000811 -0.000028 -0.000023 0.000004 0.000071 0.000142 0.000072 + + +
15 46 drugs. -0.022869 -0.020942 0.001926 -0.000157 -0.000132 0.000025 0.000400 0.000804 0.000404 + + +
15 47 end_token -0.004717 -0.002667 0.002050 -0.000007 -0.000002 0.000005 0.000017 0.000013 -0.000004 + + -
20 1 Chemistry 0.112643 0.167054 0.054411 -0.003806 -0.008367 -0.004562 0.023250 0.116715 0.093466 + - +
20 2 studies 0.035096 0.032140 -0.002956 -0.000369 -0.000310 0.000060 0.002257 0.004320 0.002063 - + +
20 3 matter—atoms -0.020327 -0.018615 0.001712 -0.000124 -0.000104 0.000020 0.000757 0.001449 0.000692 + + +
20 4 bond 0.012640 0.011575 -0.001065 -0.000048 -0.000040 0.000008 0.000293 0.000560 0.000268 - + +
20 5 into -0.010369 -0.009495 0.000873 -0.000032 -0.000027 0.000005 0.000197 0.000377 0.000180 + + +
20 6 molecules. -0.027950 -0.025596 0.002354 -0.000234 -0.000196 0.000038 0.001431 0.002740 0.001309 + + +
20 7 Elements -0.008586 -0.007863 0.000723 -0.000022 -0.000019 0.000004 0.000135 0.000259 0.000123 + + +
20 8 like -0.070369 -0.104360 -0.033990 -0.001485 -0.003265 -0.001780 0.009074 0.045549 0.036475 - - +
20 9 carbon 0.088662 0.131489 0.042827 -0.002358 -0.005184 -0.002826 0.014404 0.072309 0.057905 + - +
20 10 or 0.128094 0.189969 0.061875 -0.004921 -0.010820 -0.005899 0.030066 0.150931 0.120866 + - +
20 11 oxygen -0.139808 -0.207336 -0.067528 -0.005863 -0.012889 -0.007027 0.035816 0.179789 0.143974 - - +
20 12 form -0.034984 -0.032037 0.002947 -0.000367 -0.000308 0.000059 0.002243 0.004293 0.002050 + + +
20 13 the 0.021985 0.020134 -0.001852 -0.000145 -0.000122 0.000023 0.000886 0.001695 0.000810 - + +
20 14 periodic -0.008473 -0.007759 0.000714 -0.000022 -0.000018 0.000003 0.000132 0.000252 0.000120 + + +
20 15 table. -0.018354 -0.016808 0.001546 -0.000101 -0.000085 0.000016 0.000617 0.001182 0.000564 + + +
20 16 Reactions -0.020677 -0.018935 0.001742 -0.000128 -0.000108 0.000021 0.000783 0.001500 0.000716 + + +
20 17 rearrange -0.000150 -0.000137 0.000013 -0.000000 -0.000000 0.000000 0.000000 0.000000 0.000000 + + +
20 18 bonds, -0.026847 -0.024586 0.002261 -0.000216 -0.000181 0.000035 0.001321 0.002528 0.001207 + + +
20 19 hydrogen 0.020781 0.019030 -0.001750 -0.000130 -0.000109 0.000021 0.000791 0.001515 0.000723 - + +
20 20 and 0.127667 0.306607 0.178940 -0.004889 -0.028187 -0.023298 0.029865 0.393167 0.363302 + - +
20 21 making -0.013817 -0.012654 0.001164 -0.000057 -0.000048 0.000009 0.000350 0.000670 0.000320 + + +
20 22 water 0.036731 0.033637 -0.003094 -0.000405 -0.000339 0.000065 0.002472 0.004732 0.002260 - + +
20 23 (H2O). -0.007879 -0.007216 0.000664 -0.000019 -0.000016 0.000003 0.000114 0.000218 0.000104 + + +
20 24 Acids -0.002824 -0.002586 0.000238 -0.000002 -0.000002 0.000000 0.000015 0.000028 0.000013 + + +
20 25 bases 0.017706 0.016215 -0.001491 -0.000094 -0.000079 0.000015 0.000574 0.001100 0.000525 - + +
20 26 shift 0.004062 0.003720 -0.000342 -0.000005 -0.000004 0.000001 0.000030 0.000058 0.000028 - + +
20 27 pH. -0.017065 -0.015628 0.001437 -0.000087 -0.000073 0.000014 0.000534 0.001021 0.000488 + + +
20 28 Organic 0.029418 0.026940 -0.002478 -0.000260 -0.000218 0.000042 0.001586 0.003035 0.001450 - + +
20 29 chemistry 0.001484 0.001359 -0.000125 -0.000001 -0.000001 0.000000 0.000004 0.000008 0.000004 - + +
20 30 explores -0.012195 -0.011168 0.001027 -0.000045 -0.000037 0.000007 0.000272 0.000522 0.000249 + + +
20 31 chains, -0.025954 -0.023768 0.002186 -0.000202 -0.000169 0.000033 0.001234 0.002363 0.001128 + + +
20 32 vital 0.034386 0.031489 -0.002896 -0.000355 -0.000297 0.000057 0.002167 0.004147 0.001981 - + +
20 33 for 0.032738 0.029981 -0.002758 -0.000321 -0.000270 0.000052 0.001964 0.003759 0.001795 - + +
20 34 life. 0.034683 0.031761 -0.002921 -0.000361 -0.000302 0.000058 0.002204 0.004219 0.002015 - + +
20 35 Labs 0.008390 0.007683 -0.000707 -0.000021 -0.000018 0.000003 0.000129 0.000247 0.000118 - + +
20 36 mix 0.022658 0.020749 -0.001908 -0.000154 -0.000129 0.000025 0.000941 0.001801 0.000860 - + +
20 37 substances, 0.003699 0.003387 -0.000312 -0.000004 -0.000003 0.000001 0.000025 0.000048 0.000023 - + +
20 38 observing -0.029257 -0.026793 0.002464 -0.000257 -0.000215 0.000042 0.001568 0.003002 0.001434 + + +
20 39 gas 0.038021 0.034818 -0.003203 -0.000434 -0.000363 0.000070 0.002649 0.005070 0.002421 - + +
20 40 color -0.008250 -0.007555 0.000695 -0.000020 -0.000017 0.000003 0.000125 0.000239 0.000114 + + +
20 41 changes. -0.028753 -0.026331 0.002422 -0.000248 -0.000208 0.000040 0.001515 0.002900 0.001385 + + +
20 42 drives 0.009149 0.008378 -0.000771 -0.000025 -0.000021 0.000004 0.000153 0.000294 0.000140 - + +
20 43 industry, -0.026897 -0.024631 0.002266 -0.000217 -0.000182 0.000035 0.001326 0.002537 0.001212 + + +
20 44 creating 0.019000 0.017399 -0.001600 -0.000108 -0.000091 0.000018 0.000661 0.001266 0.000605 - + +
20 45 plastics -0.008812 -0.008070 0.000742 -0.000023 -0.000020 0.000004 0.000142 0.000272 0.000130 + + +
20 46 drugs. -0.020942 -0.019178 0.001764 -0.000132 -0.000110 0.000021 0.000804 0.001538 0.000735 + + +
20 47 end_token -0.002667 -0.001508 0.001159 -0.000002 -0.000001 0.000001 0.000013 0.000010 -0.000004 + + -
25 1 Chemistry 0.167054 0.247782 0.080728 -0.008367 -0.018377 -0.010009 0.116715 0.429000 0.312285 + - +
25 2 studies 0.032140 0.029436 -0.002703 -0.000310 -0.000259 0.000050 0.004320 0.006055 0.001734 - + +
25 3 matter—atoms -0.018615 -0.017049 0.001566 -0.000104 -0.000087 0.000017 0.001449 0.002031 0.000582 + + +
25 4 bond 0.011575 0.010602 -0.000974 -0.000040 -0.000034 0.000007 0.000560 0.000785 0.000225 - + +
25 5 into -0.009495 -0.008697 0.000799 -0.000027 -0.000023 0.000004 0.000377 0.000528 0.000151 + + +
25 6 molecules. -0.025596 -0.023443 0.002153 -0.000196 -0.000164 0.000032 0.002740 0.003840 0.001100 + + +
25 7 Elements -0.007863 -0.007201 0.000661 -0.000019 -0.000016 0.000003 0.000259 0.000362 0.000104 + + +
25 8 like -0.104360 -0.154786 -0.050427 -0.003265 -0.007171 -0.003906 0.045549 0.167410 0.121861 - - +
25 9 carbon 0.131489 0.195025 0.063536 -0.005184 -0.011384 -0.006200 0.072309 0.265766 0.193457 + - +
25 10 or 0.189969 0.281769 0.091800 -0.010820 -0.023764 -0.012943 0.150931 0.554758 0.403826 + - +
25 11 oxygen -0.207336 -0.307510 -0.100174 -0.012889 -0.028304 -0.015415 0.179789 0.660748 0.480958 - - +
25 12 form -0.032037 -0.029342 0.002695 -0.000308 -0.000258 0.000050 0.004293 0.006016 0.001723 + + +
25 13 the 0.020134 0.018440 -0.001694 -0.000122 -0.000102 0.000020 0.001695 0.002376 0.000681 - + +
25 14 periodic -0.007759 -0.007106 0.000653 -0.000018 -0.000015 0.000003 0.000252 0.000353 0.000101 + + +
25 15 table. -0.016808 -0.015394 0.001414 -0.000085 -0.000071 0.000014 0.001182 0.001656 0.000474 + + +
25 16 Reactions -0.018935 -0.017343 0.001593 -0.000108 -0.000090 0.000017 0.001500 0.002102 0.000602 + + +
25 17 rearrange -0.000137 -0.000126 0.000012 -0.000000 -0.000000 0.000000 0.000000 0.000000 0.000000 + + +
25 18 bonds, -0.024586 -0.022517 0.002068 -0.000181 -0.000152 0.000029 0.002528 0.003543 0.001015 + + +
25 19 hydrogen 0.019030 0.017430 -0.001601 -0.000109 -0.000091 0.000018 0.001515 0.002123 0.000608 - + +
25 20 and 0.306607 0.736359 0.429752 -0.028187 -0.162295 -0.134109 0.393167 3.788755 3.395588 + - +
25 21 making -0.012654 -0.011589 0.001064 -0.000048 -0.000040 0.000008 0.000670 0.000938 0.000269 + + +
25 22 water 0.033637 0.030807 -0.002829 -0.000339 -0.000284 0.000055 0.004732 0.006632 0.001900 - + +
25 23 (H2O). -0.007216 -0.006609 0.000607 -0.000016 -0.000013 0.000003 0.000218 0.000305 0.000087 + + +
25 24 Acids -0.002586 -0.002368 0.000217 -0.000002 -0.000002 0.000000 0.000028 0.000039 0.000011 + + +
25 25 bases 0.016215 0.014851 -0.001364 -0.000079 -0.000066 0.000013 0.001100 0.001541 0.000441 - + +
25 26 shift 0.003720 0.003407 -0.000313 -0.000004 -0.000003 0.000001 0.000058 0.000081 0.000023 - + +
25 27 pH. -0.015628 -0.014313 0.001315 -0.000073 -0.000061 0.000012 0.001021 0.001431 0.000410 + + +
25 28 Organic 0.026940 0.024674 -0.002266 -0.000218 -0.000182 0.000035 0.003035 0.004254 0.001219 - + +
25 29 chemistry 0.001359 0.001245 -0.000114 -0.000001 -0.000000 0.000000 0.000008 0.000011 0.000003 - + +
25 30 explores -0.011168 -0.010228 0.000939 -0.000037 -0.000031 0.000006 0.000522 0.000731 0.000209 + + +
25 31 chains, -0.023768 -0.021769 0.001999 -0.000169 -0.000142 0.000028 0.002363 0.003311 0.000949 + + +
25 32 vital 0.031489 0.028841 -0.002649 -0.000297 -0.000249 0.000048 0.004147 0.005812 0.001665 - + +
25 33 for 0.029981 0.027459 -0.002522 -0.000270 -0.000226 0.000044 0.003759 0.005269 0.001509 - + +
25 34 life. 0.031761 0.029090 -0.002671 -0.000302 -0.000253 0.000049 0.004219 0.005913 0.001694 - + +
25 35 Labs 0.007683 0.007037 -0.000646 -0.000018 -0.000015 0.000003 0.000247 0.000346 0.000099 - + +
25 36 mix 0.020749 0.019004 -0.001745 -0.000129 -0.000108 0.000021 0.001801 0.002524 0.000723 - + +
25 37 substances, 0.003387 0.003102 -0.000285 -0.000003 -0.000003 0.000001 0.000048 0.000067 0.000019 - + +
25 38 observing -0.026793 -0.024539 0.002254 -0.000215 -0.000180 0.000035 0.003002 0.004208 0.001205 + + +
25 39 gas 0.034818 0.031890 -0.002929 -0.000363 -0.000304 0.000059 0.005070 0.007106 0.002036 - + +
25 40 color -0.007555 -0.006920 0.000635 -0.000017 -0.000014 0.000003 0.000239 0.000335 0.000096 + + +
25 41 changes. -0.026331 -0.024116 0.002215 -0.000208 -0.000174 0.000034 0.002900 0.004064 0.001164 + + +
25 42 drives 0.008378 0.007674 -0.000705 -0.000021 -0.000018 0.000003 0.000294 0.000411 0.000118 - + +
25 43 industry, -0.024631 -0.022560 0.002072 -0.000182 -0.000152 0.000030 0.002537 0.003556 0.001019 + + +
